longitud,latitud
-71.539271238960993,-33.026858209565908
-71.539292633999906,-33.026857773931162
-71.539292116854796,-33.026839751025847
-71.539334906922505,-33.026838879745974
-71.539334389769181,-33.026820856841205
-71.539355784798005,-33.026820421196071
-71.539354233327742,-33.026766352482305
-71.539351467394255,-33.026766408802317
-71.539124624498257,-33.026971074545578
-71.539044732419157,-33.027043155713535
-71.539083854631969,-33.027042359193331
-71.53908333752571,-33.027024336285642
-71.539104732607868,-33.027023900681186
-71.53910421549773,-33.027005877773725
-71.539125610575084,-33.027005442165908
-71.539124624498257,-33.026971074545578
-71.53904115492216,-33.027046383441004
-71.539024283352816,-33.027061605483681
-71.539041581555594,-33.027061253300083
-71.53904115492216,-33.027046383441004
-71.539020287506006,-33.027065210657078
-71.538983385194655,-33.02709850501499
-71.539021220652089,-33.027097734711027
-71.539020287506006,-33.027065210657078
-71.538978552647151,-33.027102865079861
-71.53896293610282,-33.027116954776155
-71.538978947535227,-33.027116628798318
-71.538978552647151,-33.027102865079861
-71.538957685204451,-33.027121692286578
-71.538942487002487,-33.027135404534327
-71.538958069511054,-33.027135087291462
-71.538957685204451,-33.027121692286578
-71.538936817752898,-33.027140519490175
-71.53892203789367,-33.027153854289502
-71.538937191478198,-33.027153545781495
-71.538936817752898,-33.027140519490175
-71.538915950292491,-33.027159346690667
-71.538901588776326,-33.027172304041699
-71.53891631343663,-33.027172004268408
-71.538915950292491,-33.027159346690667
-71.538895082823231,-33.027178173888032
-71.538881139650499,-33.027190753790883
-71.538895435386394,-33.027190462752181
-71.538895082823231,-33.027178173888032
-71.538874215345132,-33.027197001082286
-71.538860690516174,-33.027209203537076
-71.53887455732746,-33.027208921232827
-71.538874215345132,-33.027197001082286
-71.538853347858165,-33.027215828273427
-71.53884024137335,-33.027227653280285
-71.538853679259816,-33.027227379710354
-71.538853347858165,-33.027215828273427
-71.5388116128577,-33.027253482646351
-71.538799343062195,-33.027264552757721
-71.538811923098478,-33.027264296656021
-71.5388116128577,-33.027253482646351
-71.549922302989515,-33.024152277791629
-71.549918448758604,-33.024152863802442
-71.549918953408636,-33.024170379658052
-71.549940347620904,-33.024169942229179
-71.549939828361971,-33.024151919465467
-71.549922302989515,-33.024152277791629
-71.549961075648596,-33.024146382653178
-71.549939762204517,-33.024149623229604
-71.549939828361971,-33.024151919465467
-71.549961222569422,-33.024151482033226
-71.549961075648596,-33.024146382653178
-71.541188436649549,-33.025782536399689
-71.541146225033032,-33.025803533928659
-71.541146932288527,-33.025828165293348
-71.541211116563744,-33.025826857449339
-71.541210081533777,-33.025790811686441
-71.541188686784537,-33.025791247637507
-71.541188436649549,-33.025782536399689
-71.541104013395838,-33.025824531444236
-71.541094563054131,-33.025829232364963
-71.541104142769427,-33.025829037171036
-71.541104013395838,-33.025824531444236
-71.541082907569475,-33.025835030197001
-71.5408299534229,-33.025960857695011
-71.540872422514042,-33.025959992438146
-71.540872939963407,-33.025978015323872
-71.540851545163321,-33.025978451219316
-71.540852062608806,-33.02599647410527
-71.540894852217207,-33.025995602310118
-71.540894334763038,-33.025977579424762
-71.540958519159133,-33.02597627170546
-71.540958001692388,-33.025958248820928
-71.54100079127879,-33.025957376990341
-71.541000273803803,-33.025939354106356
-71.541021668591966,-33.025938918185865
-71.5410211511131,-33.025920895302107
-71.541042545896445,-33.025920459378256
-71.541042028413699,-33.025902436494739
-71.541063423192242,-33.025902000567527
-71.541062905705616,-33.025883977684245
-71.541084300479355,-33.025883541753664
-71.541082907569475,-33.025835030197001
-71.540808531356433,-33.025971513678265
-71.540792151980668,-33.02597966127064
-71.540808755561784,-33.025979322999227
-71.540808531356433,-33.025971513678265
-71.540787425457708,-33.025982012384134
-71.540754350521865,-33.02599846483551
-71.540787878192759,-33.025997781770528
-71.540787425457708,-33.025982012384134
-71.540428675187258,-33.02616225950954
-71.540418024201301,-33.026167617245136
-71.540428822671331,-33.026167397275628
-71.540428675187258,-33.02616225950954
-71.540407572540943,-33.026172874713055
-71.540319639441179,-33.02621710738314
-71.540305937960838,-33.026224000727879
-71.540366190162118,-33.026222773405678
-71.540365672811049,-33.026204750513564
-71.540387067673876,-33.026204314698781
-71.540386550318942,-33.026186291806908
-71.540407945176952,-33.026185855988764
-71.540407572540943,-33.026172874713055
-71.540302059272648,-33.026225952132243
-71.540119155688785,-33.026317972409807
-71.540176222903455,-33.026316810049615
-71.540175705589206,-33.026298787155127
-71.540239890253957,-33.026297479794223
-71.540238855600734,-33.026261434006834
-71.540281645357538,-33.026260562415771
-71.54028112802294,-33.026242539522599
-71.540302522896312,-33.026242103721877
-71.540302059272648,-33.026225952132243
-71.540112135435876,-33.026321504347095
-71.539933432900796,-33.026411410592743
-71.539930478208561,-33.026412952497672
-71.539516671392846,-33.026636810766988
-71.539607353035024,-33.026634964156571
-71.539606835830256,-33.026616941255028
-71.539649625779845,-33.026616069872411
-71.539649108566863,-33.026598046971422
-71.539670503536627,-33.026597611274916
-71.539669986319751,-33.026579588374148
-71.539691381284712,-33.02657915267428
-71.539690864063942,-33.026561129773754
-71.539733653983788,-33.026560258363631
-71.539733136754791,-33.026542235463637
-71.539797321618053,-33.026540928321864
-71.539796804376493,-33.026522905422709
-71.539839594274341,-33.026522033977152
-71.539839077024538,-33.026504011078536
-71.539860471968424,-33.02650357535056
-71.539859954714743,-33.026485552452179
-71.539881349653825,-33.026485116720828
-71.53988083239625,-33.026467093822696
-71.539923622264325,-33.026466222349619
-71.539923104998536,-33.02644819945202
-71.539965894856081,-33.026447327964881
-71.539965377582064,-33.026429305067815
-71.540008167429079,-33.026428433566629
-71.540007132865014,-33.026392387773512
-71.540071317606007,-33.026391080496047
-71.540070283017712,-33.026355034704494
-71.540091677921779,-33.026354598938603
-71.540091160623973,-33.026336576043036
-71.540112555523208,-33.026336140273784
-71.540112135435876,-33.026321504347095
-71.540852062608806,-33.02599647410527
-71.540809272998587,-33.02599734588577
-71.540810307873542,-33.026033391658707
-71.540831702687584,-33.026032955769693
-71.540831185245523,-33.026014932883562
-71.540852580054761,-33.026014496991181
-71.540852062608806,-33.02599647410527
-71.54053418834053,-33.026109183441818
-71.540530112672585,-33.026111233619581
-71.540534244778556,-33.02611114944326
-71.54053418834053,-33.026109183441818
-71.54051308572032,-33.026119798662052
-71.540492749865194,-33.02613002817192
-71.540513367319861,-33.026129608172511
-71.54051308572032,-33.026119798662052
-71.54193242497962,-33.025433455630306
-71.541737595157002,-33.025523821309854
-71.541737703436127,-33.025527591476788
-71.54175909811255,-33.025527155434659
-71.541780492788519,-33.025526719388871
-71.541781010414155,-33.025544742263136
-71.541823799773383,-33.025543870159972
-71.541823282139063,-33.025525847286303
-71.541866071487746,-33.025524975169091
-71.541865553845213,-33.025506952295977
-71.541886948514531,-33.02550651623217
-71.54188643086809,-33.025488493359298
-71.541929220196636,-33.025487621221302
-71.541928702541981,-33.025469598348955
-71.541950097201209,-33.02546916227476
-71.541949579542674,-33.025451139402662
-71.541970974197099,-33.025450703325099
-71.541970456534671,-33.025432680453243
-71.54193242497962,-33.025433455630306
-71.541674221059353,-33.025553331088823
-71.541653097536411,-33.02556320897213
-71.541653159925403,-33.025565381360686
-71.5416482374211,-33.025565481681802
-71.541336244105779,-33.025711376817775
-71.541336379860923,-33.025716104383754
-71.541325667456846,-33.025716322676608
-71.541258165938302,-33.025747887743229
-71.541255691332154,-33.025749081528083
-71.541251754035542,-33.025751040081133
-71.541251835985406,-33.025753894011373
-71.541245768192837,-33.025754017654357
-71.541230648245389,-33.025761538857338
-71.541231993801659,-33.025808398612888
-71.541253388554338,-33.025807962654198
-71.541252871030892,-33.025789939773318
-71.541295660526174,-33.025789067845537
-71.5412951429945,-33.02577104496519
-71.541316537737089,-33.025770608996105
-71.541317055273112,-33.025788631876154
-71.541338450019595,-33.025788195903104
-71.541337932479223,-33.025770173023353
-71.541359327220917,-33.025769737046943
-71.541358292132884,-33.025733691287869
-71.54144387106021,-33.025731947347985
-71.541443353499503,-33.025713924469557
-71.541486142951712,-33.025713052478231
-71.541485625382776,-33.025695029600335
-71.541528414824441,-33.025694157594963
-71.541527897247278,-33.0256761347176
-71.541549291963079,-33.025675698709712
-71.541548774382036,-33.025657675832591
-71.54159156380355,-33.025656803806434
-71.541591046214265,-33.025638780929853
-71.541633835625262,-33.025637908889635
-71.541633318027749,-33.025619886013594
-71.541654712728203,-33.025619449988284
-71.54165419512681,-33.025601427112484
-71.541696984517642,-33.025600555051483
-71.541695949298855,-33.025564509300885
-71.541674554612356,-33.025564945332619
-71.541674221059353,-33.025553331088823
-71.555975800119683,-33.026012028434188
-71.555966152669811,-33.025958126135272
-71.555921698249037,-33.025959037227949
-71.555922739273782,-33.02599508257655
-71.555944133826571,-33.025994644097075
-71.555945174861847,-33.026030689444838
-71.555923780300361,-33.026031127924909
-71.555924821328801,-33.026067173273034
-71.555967610468684,-33.026066296308024
-71.555966048900657,-33.026012228287549
-71.555975800119683,-33.026012028434188
-71.555846989955967,-33.026501568595997
-71.5558598532389,-33.026573438335021
-71.555896606536663,-33.026572685089008
-71.55589504498181,-33.026518617069925
-71.555873650301606,-33.026519055547119
-71.555873129788594,-33.026501032873661
-71.555846989955967,-33.026501568595997
-71.556066722959315,-33.026533131791226
-71.556045328278486,-33.026533570298021
-71.556045848827182,-33.026551592968943
-71.556024454141536,-33.026552031472377
-71.556024974686352,-33.026570054143541
-71.556067764065872,-33.026569177132423
-71.556066722959315,-33.026533131791226
-71.549962707138178,-33.027685993452721
-71.549934782287082,-33.027691621559555
-71.549935155979369,-33.027704590174537
-71.549913760913086,-33.027705027643783
-71.54991428023709,-33.027723050397604
-71.549999860516877,-33.027721300497426
-71.549998821834564,-33.0276852549921
-71.549962707138178,-33.027685993452721
-71.55002522929199,-33.027858761224813
-71.550046513385922,-33.027854471518069
-71.550045766764185,-33.027828562036291
-71.550067161858124,-33.027828124542957
-71.550066642500923,-33.027810101791587
-71.550045247411333,-33.027810539284616
-71.550044728058936,-33.027792516532877
-71.550001937887046,-33.027793391507338
-71.550002976574916,-33.027829437011945
-71.550024371669778,-33.027828999525951
-71.55002522929199,-33.027858761224813
-71.550152933821082,-33.027833022931368
-71.550174217901201,-33.027828733203407
-71.550173098563491,-33.027789891521572
-71.550130308397158,-33.027790766539994
-71.550131347137167,-33.027826812041006
-71.550152742229272,-33.027826374533035
-71.550152933821082,-33.027833022931368
-71.550534217647822,-33.027692339548331
-71.550491427540678,-33.027693214688291
-71.550492466423833,-33.027729260179704
-71.550535256548358,-33.027728385038543
-71.550534217647822,-33.027692339548331
-71.55012667282169,-33.027664607284592
-71.550083882714347,-33.027665482284171
-71.550084921430496,-33.027701527787215
-71.550127711555234,-33.027700652786443
-71.55012667282169,-33.027664607284592
-71.550488167091942,-33.02758008847902
-71.550296610989236,-33.027618696354459
-71.55029731383172,-33.027643084391151
-71.550318708876645,-33.027642646856869
-71.550319228281836,-33.02766066960519
-71.550340623330655,-33.027660232066935
-71.550343220385244,-33.027750345806126
-71.550364615455337,-33.02774990826272
-71.550364096039146,-33.027731885515294
-71.550385491104407,-33.02773144796852
-71.550384971684338,-33.02771342522135
-71.550427761804798,-33.027712550117414
-71.550426203521269,-33.02765848187731
-71.550447598567771,-33.027658044320745
-71.550448117999494,-33.027676067067198
-71.550490908099803,-33.027675191942478
-71.550489869219433,-33.027639146450703
-71.550511264260209,-33.027638708883451
-71.550510225372989,-33.027602663392045
-71.550488830340925,-33.0276031009587
-71.550488167091942,-33.02758008847902
-71.550573303077798,-33.027562929331282
-71.550530735089467,-33.027571508912217
-71.550531100957343,-33.027584203076223
-71.550552495984135,-33.027583765502541
-71.550553015435739,-33.027601788247743
-71.550617200526418,-33.027600475503824
-71.550616681061769,-33.027582452759518
-71.550595286036369,-33.027582890344185
-71.550573891010487,-33.027583327925193
-71.550573303077798,-33.027562929331282
-71.551935473847905,-33.027288375269556
-71.551871622303452,-33.027301245314888
-71.551872750125497,-33.027340356056257
-71.551915540016012,-33.027339480450877
-71.551915020292299,-33.027321457724092
-71.551936415232518,-33.027321019916208
-71.551935473847905,-33.027288375269556
-71.552084460704435,-33.02725834503994
-71.552020609208284,-33.02727121515958
-71.552020955499259,-33.027283223197273
-71.552042350428479,-33.027282785371675
-71.552042870177331,-33.02730080809679
-71.552085660043062,-33.027299932434005
-71.552084460704435,-33.02725834503994
-71.552217478887641,-33.027416902848067
-71.552238762744736,-33.027412612776942
-71.552238543296099,-33.027405003832143
-71.552217148340631,-33.027405441692807
-71.552217478887641,-33.027416902848067
-71.55168333785879,-33.027524565434916
-71.551685381713284,-33.027524153476108
-71.551684872699312,-33.027506500667293
-71.551727662676385,-33.027505625122458
-71.551727142987616,-33.027487602393499
-71.551769932954144,-33.02748672683461
-71.551769413257148,-33.027468704106191
-71.551790808235367,-33.027468266321556
-71.551789768834055,-33.02743222086513
-71.551768373864533,-33.027432658649175
-71.55176733447378,-33.027396613191925
-71.551724544550709,-33.027397488747823
-71.551703149588462,-33.027397926520273
-71.551702629906828,-33.027379903790653
-71.551724024864711,-33.027379466018495
-71.551723505179169,-33.027361443289124
-71.551702110225634,-33.027361881060976
-71.551701351417108,-33.027335565280133
-71.551616215918727,-33.027352725177856
-71.551617050070661,-33.027381654842628
-71.551638445030392,-33.027381217085129
-71.551638964698995,-33.027399239815651
-71.551617569734915,-33.027399677573449
-71.551618089399639,-33.027417700304206
-71.551596694430742,-33.027418138058643
-71.551597214091586,-33.02743616078962
-71.5515758191179,-33.027436598540696
-71.551576858432284,-33.027472644003112
-71.551534068466111,-33.027473519495466
-71.551535627415092,-33.027527587690429
-71.55155702241143,-33.027527149945179
-71.551556502756966,-33.027509127213889
-71.551577897748516,-33.027508689465279
-71.551577378090172,-33.027490666734231
-71.551620168063181,-33.027489791226621
-71.551620687730221,-33.027507813957072
-71.551642082720377,-33.027507376197477
-71.551642602392235,-33.027525398927573
-71.55168333785879,-33.027524565434916
-71.551531080383569,-33.027369885018977
-71.551382093108515,-33.027399914604722
-71.551382744716364,-33.02742251540154
-71.55151111455055,-33.027419889039756
-71.551510594907555,-33.0274018663075
-71.551531989873951,-33.02740142856802
-71.551531080383569,-33.027369885018977
-71.551323554813763,-33.027597082640256
-71.55134483876742,-33.027592792717726
-71.55134463126285,-33.027585595435319
-71.551323236248834,-33.027586033144836
-71.551323554813763,-33.027597082640256
-71.550770171211383,-33.02770861938432
-71.550787136840796,-33.027705199932036
-71.55077008270186,-33.027705548758433
-71.550770171211383,-33.02770861938432
-71.551046863206878,-33.027652851311217
-71.551089431171704,-33.027644271554607
-71.551088930185912,-33.027626893182955
-71.551067535157657,-33.027627330849107
-71.551068054714946,-33.027645353586948
-71.551046659681859,-33.027645791249739
-71.551046863206878,-33.027652851311217
-71.551131999127307,-33.027635691783829
-71.55117456707373,-33.02762711199891
-71.551173471137716,-33.027589097008864
-71.55115207611999,-33.027589534689071
-71.551153115267951,-33.0276255801625
-71.551131720241074,-33.027626017839651
-71.551131999127307,-33.027635691783829
-71.551105649140709,-33.02746425087539
-71.551062859162855,-33.027465126205968
-71.55106337871598,-33.027483148944341
-71.551084773709491,-33.027482711280584
-71.55108529326742,-33.027500734018588
-71.551106688264809,-33.027500296350865
-71.551105649140709,-33.02746425087539
-71.550786142881492,-33.027520031214294
-71.550759332153376,-33.027525434970649
-71.550786282752981,-33.027524883724226
-71.550786142881492,-33.027520031214294
-71.551275673557328,-33.027421364202709
-71.551211821799043,-33.027434233919053
-71.551212104494155,-33.027444039748502
-71.551233499475728,-33.027443602059698
-71.551234019063145,-33.027461624795727
-71.551255414048612,-33.027461187102958
-71.551254894456832,-33.027443164367234
-71.551276289437467,-33.027442726671104
-71.551275673557328,-33.027421364202709
-71.555270897807503,-33.027144540950054
-71.555249502965637,-33.027144979327559
-71.555250023364508,-33.027163002007931
-71.555271418210708,-33.027162563630128
-71.555270897807503,-33.027144540950054
-71.55539874642011,-33.027123887929761
-71.555355956750176,-33.027124764724462
-71.555356477170321,-33.027142787403399
-71.555399266848951,-33.027141910608094
-71.55539874642011,-33.027123887929761
-71.555330398604895,-33.026981021680328
-71.555287609001709,-33.026981898448263
-71.555288649808944,-33.027017943808822
-71.555310044619475,-33.027017505426087
-71.555309524211268,-33.026999482746135
-71.555330919016967,-33.026999044360039
-71.555330398604895,-33.026981021680328
-71.554819004478176,-33.02706363267572
-71.554776214817977,-33.027064509270225
-71.554776735118907,-33.027082531957497
-71.554819524787817,-33.027081655362394
-71.554819004478176,-33.02706363267572
-71.554925259423086,-33.027036530300094
-71.554882642240145,-33.027043380546708
-71.554882668642804,-33.02704429507066
-71.554876117810622,-33.027044429276117
-71.554861333645817,-33.027046805664661
-71.554861794136528,-33.027062756066563
-71.554883188965007,-33.027062317756489
-71.554883709287679,-33.027080340442261
-71.554926498951943,-33.027079463810523
-71.554925978620574,-33.027061441125355
-71.554947373447661,-33.027061002804288
-71.554946853112412,-33.027042980119361
-71.554925458289674,-33.027043418440122
-71.554925259423086,-33.027036530300094
-71.554696138645738,-33.027256891540723
-71.554717447298458,-33.02725346644835
-71.554717233224153,-33.027246051013535
-71.554695838348493,-33.027246489297305
-71.554696138645738,-33.027256891540723
-71.554395861009908,-33.027216567387065
-71.554405932429503,-33.027240129093514
-71.554417048683078,-33.027252200094836
-71.554439099804611,-33.02725174841683
-71.55443805933389,-33.027215703033704
-71.554395861009908,-33.027216567387065
-71.551309092400615,-33.024502616509025
-71.551229233328385,-33.024325256189179
-71.551229714256749,-33.024341939993668
-71.551208320024443,-33.024342377645596
-71.551208839545296,-33.024360400390933
-71.551187445308187,-33.024360838039492
-71.551187964825161,-33.024378860785077
-71.551166570583234,-33.024379298430276
-71.551166051070624,-33.024361275684399
-71.551144656832591,-33.024361713325632
-71.551145176340867,-33.024379736071815
-71.551123782098017,-33.024380173709687
-71.551124821107265,-33.024416219202465
-71.551146215358813,-33.024415781563995
-71.551147254378591,-33.024451827055941
-71.551168648638352,-33.024451389413208
-71.551171246217663,-33.024541503140547
-71.551192640498684,-33.024541065492649
-71.551193160020276,-33.024559088237652
-71.551278737157119,-33.02455733760825
-71.551278217618147,-33.024539314864455
-71.551299611896852,-33.024538877198246
-71.551298572811589,-33.024502831711089
-71.551309092400615,-33.024502616509025
-71.551220589941522,-33.024306059900233
-71.551212544284212,-33.024288191113278
-71.55120676146467,-33.024288309409208
-71.55120728098413,-33.02430633215473
-71.551220589941522,-33.024306059900233
-71.551461961271329,-33.02484212317259
-71.551453915510137,-33.024824254407335
-71.551436290725192,-33.024824614984084
-71.551437329879263,-33.024860660465514
-71.551458724232944,-33.024860222768268
-71.551458204651325,-33.024842200027891
-71.551461961271329,-33.02484212317259
-71.551392462899003,-33.024789444883503
-71.551349674223175,-33.024790320249942
-71.551351752459908,-33.024862411217832
-71.55137314681545,-33.024861973535252
-71.551372627251212,-33.024843950793667
-71.551394021601936,-33.024843513107712
-71.551392462899003,-33.024789444883503
-71.551381503815136,-33.024663435487483
-71.551373458088548,-33.02464556671498
-71.551366912075281,-33.024645700632327
-71.551367431634418,-33.024663723374566
-71.551381503815136,-33.024663435487483
-71.551504110897355,-33.024949461060849
-71.55148271652287,-33.024949898766913
-71.551483236111594,-33.024967921506637
-71.551504630490427,-33.024967483800275
-71.551504110897355,-33.024949461060849
-71.551394541170524,-33.024861535848999
-71.55137314681545,-33.024861973535252
-71.551374185945292,-33.024898019018231
-71.551395580309048,-33.024897581331388
-71.551394541170524,-33.024861535848999
-71.542065543796724,-33.028742956573112
-71.542043012392213,-33.028745042826046
-71.542022920532702,-33.028749664265938
-71.542022923286794,-33.028749760137678
-71.542065714186691,-33.028748887876965
-71.542065543796724,-33.028742956573112
-71.542022462930021,-33.028749769521625
-71.541937850703562,-33.028769231607882
-71.541937859202662,-33.028769527477884
-71.541936438494176,-33.028769556436757
-71.541895315773502,-33.028779015257733
-71.54189558600153,-33.028788422558506
-71.54195977238507,-33.028787114226091
-71.541959254659034,-33.028769091363706
-71.542023441025393,-33.028767782999225
-71.542022923286794,-33.028749760137678
-71.542022462930021,-33.028749769521625
-71.541874190539417,-33.028788858661983
-71.541852795076849,-33.0287892947618
-71.541853312781612,-33.028807317625606
-71.541874708248514,-33.02880688152549
-71.541874190539417,-33.028788858661983
-71.547426876685321,-33.02404097390972
-71.547417895975229,-33.024030637494683
-71.547390742919703,-33.024014140951202
-71.547358867524977,-33.024005520292192
-71.547325389968705,-33.024005619365866
-71.547323996738314,-33.024006005280292
-71.547324025595543,-33.024007007911436
-71.547320086573919,-33.024007088366524
-71.547293587257769,-33.0240144284747
-71.547281637636885,-33.024021796401335
-71.54728227459259,-33.024043927467595
-71.547303668818273,-33.024043490492211
-71.5473041875386,-33.024061513293297
-71.547411158681825,-33.024059328359947
-71.547410639939784,-33.024041305560353
-71.547426876685321,-33.02404097390972
-71.544688241098612,-33.026889488304874
-71.544709398128177,-33.026880777495769
-71.544709191751593,-33.02687360045136
-71.544687796798968,-33.026874037014935
-71.544688241098612,-33.026889488304874
-71.544878654207935,-33.026811090900509
-71.544912085042711,-33.026797326622678
-71.544878278228424,-33.026798016502624
-71.544878654207935,-33.026811090900509
-71.544942125166003,-33.026784958371159
-71.544958168841688,-33.026778352794238
-71.544941944726546,-33.026778683879272
-71.544942125166003,-33.026784958371159
-71.544819917382767,-33.026835274231139
-71.544836340214133,-33.026828512569736
-71.544836006637382,-33.026816912510085
-71.544814611700559,-33.026817349094749
-71.54481512996918,-33.026835371922736
-71.544819917382767,-33.026835274231139
-71.545534289546637,-33.026533080211777
-71.545576581813634,-33.02651491310305
-71.545576534396858,-33.026513264655605
-71.545512349842085,-33.026514574768861
-71.545512868246732,-33.026532597587931
-71.545534263103136,-33.02653216088688
-71.545534289546637,-33.026533080211777
-71.545238243170814,-33.026660249593249
-71.545272085227381,-33.026645712486605
-71.545237845170163,-33.026646411304824
-71.545238243170814,-33.026660249593249
-71.543924984861178,-33.026402697728379
-71.543903590009251,-33.026403134152027
-71.543905144235708,-33.026457202677733
-71.543926539100667,-33.026456766253197
-71.543924984861178,-33.026402697728379
-71.543626131213728,-33.025687457079506
-71.543604736529659,-33.025687893443582
-71.543605254529723,-33.025705916291798
-71.543626649218155,-33.025705479927424
-71.543626131213728,-33.025687457079506
-71.549345510061016,-33.027067443885528
-71.549357085990067,-33.027103274000062
-71.549361231058427,-33.027103189264608
-71.549361639525358,-33.027117368210916
-71.549362873958444,-33.027121189056686
-71.549383145192508,-33.027120774660148
-71.549384183601845,-33.027156820186036
-71.549405578544508,-33.027156382813985
-71.549426973486732,-33.027155945438267
-71.549426454273146,-33.027137922675948
-71.549405059335271,-33.027138360051367
-71.549404020918175,-33.027102314525962
-71.549382625988528,-33.027102751897111
-71.549382106785018,-33.027084729134025
-71.549360711859265,-33.027085166501216
-71.549360192660558,-33.027067143737774
-71.549345510061016,-33.027067443885528
-71.549687399952518,-33.027439155255244
-71.549668972905963,-33.027382120345948
-71.549670626065819,-33.027439498199847
-71.549687399952518,-33.027439155255244
-71.549658459686682,-33.027349580068297
-71.549645469340703,-33.027309372606048
-71.549646634741535,-33.02734982182821
-71.549658459686682,-33.027349580068297
-71.549641095558087,-33.027295834950976
-71.549621965817906,-33.027236624859079
-71.549623681984158,-33.027296190966773
-71.549641095558087,-33.027295834950976
-71.549612155395252,-33.027206259746869
-71.549594791328445,-33.02715251461926
-71.549576738069305,-33.027152883705675
-71.54957829580411,-33.027206951985967
-71.54959969075567,-33.027206514580044
-71.549612155395252,-33.027206259746869
-71.549736473538246,-33.026752883677119
-71.549715078698569,-33.026753321101197
-71.549715597963285,-33.02677134386056
-71.549736992807311,-33.026770906436184
-71.549736473538246,-33.026752883677119
-71.549821727826824,-33.02673985196148
-71.549800357757761,-33.026741148957299
-71.54980065805448,-33.026751571382917
-71.54982205289231,-33.026751133944188
-71.549821727826824,-33.02673985196148
-71.549945634577085,-33.023682932840622
-71.549916456362695,-33.02366975556852
-71.549902827583509,-33.023665774687665
-71.54988302036395,-33.023666179659692
-71.549882854376548,-33.023660418226157
-71.549850834734343,-33.023659957523137
-71.549840064891086,-33.023661247760955
-71.549840232180415,-33.023667054482367
-71.549797443995047,-33.023667929290383
-71.549781586686493,-33.023668253490641
-71.549670534909609,-33.023681557492985
-71.549666796325425,-33.023682062375229
-71.549626770961567,-33.023688081381223
-71.549626810420676,-33.023689451145465
-71.549616222921514,-33.023689667591071
-71.549605456594591,-33.023691286625841
-71.549605935500963,-33.023707911284745
-71.54962732960675,-33.023707473914932
-71.549627848793278,-33.023725496684342
-71.549756213444269,-33.023722872386756
-71.549755175019513,-33.023686826851467
-71.549797963215426,-33.023685952057505
-71.549798482436259,-33.023703974824578
-71.549884058839922,-33.023702225191499
-71.549883539601694,-33.023684202425621
-71.549945634577085,-33.023682932840622
-71.548923373740891,-33.023793082858504
-71.548914512636813,-33.023794177941724
-71.548923400047485,-33.023793996301734
-71.548923373740891,-33.023793082858504
-71.548902042928475,-33.023795718986555
-71.548880712114553,-33.023798355111019
-71.548881130806507,-33.023812893578004
-71.548902524949739,-33.023812456331228
-71.548902042928475,-33.023795718986555
-71.549947144642786,-33.024133736494441
-71.549952189733219,-33.024151666721693
-71.549961222569422,-33.024151482033226
-71.54996070330661,-33.024133459269734
-71.549947144642786,-33.024133736494441
-71.545213541549188,-33.024312636706227
-71.545200235396564,-33.024314578018554
-71.545170887448464,-33.024318188751401
-71.545170981714037,-33.024321466698801
-71.545192376041953,-33.024321030082127
-71.545192894338115,-33.024339052912019
-71.545214288669897,-33.024338616291388
-71.545213541549188,-33.024312636706227
-71.545235683001238,-33.024338179667097
-71.545214288669897,-33.024338616291388
-71.545214806970861,-33.024356639120938
-71.545236201306537,-33.024356202496342
-71.545235683001238,-33.024338179667097
-71.545341446162112,-33.024293975879182
-71.545298811298082,-33.024300196169179
-71.545298829357151,-33.024300824115357
-71.545320223677948,-33.024300387477005
-71.545320741999717,-33.024318410305177
-71.545342136324379,-33.024317973662868
-71.545341446162112,-33.024293975879182
-71.545312637999317,-33.024264475480535
-71.545308828669206,-33.024274323409649
-71.545308802184707,-33.024300620579609
-71.545320223677948,-33.024300387477005
-71.545320741999717,-33.024318410305177
-71.545342136324379,-33.024317973662868
-71.545340581347432,-33.024263905179069
-71.545312637999317,-33.024264475480535
-71.548688590662834,-33.02381707748615
-71.548678561605215,-33.023843941342655
-71.54867866437786,-33.023853098118686
-71.548689621492514,-33.023852874198752
-71.548688590662834,-33.02381707748615
-71.548883771882942,-33.023812839600716
-71.548880707315931,-33.023798188486012
-71.548881130806507,-33.023812893578004
-71.548883771882942,-33.023812839600716
-71.548656127726346,-33.023763391731514
-71.548674907404049,-33.023853174896104
-71.548689621492514,-33.023852874198752
-71.548687545502773,-33.023780783069519
-71.548666151363605,-33.023781220279083
-71.54866563237168,-33.023763197496329
-71.548656127726346,-33.023763391731514
-71.548513403619182,-33.023081039489632
-71.548520915350707,-33.023116952773947
-71.548539979070995,-33.023116563215098
-71.548539460117894,-33.023098540428649
-71.548518066141085,-33.02309897760486
-71.548517547192787,-33.023080954818056
-71.548513403619182,-33.023081039489632
-71.551524500350979,-33.023429089752547
-71.551525043224871,-33.023434229601804
-71.551546042764926,-33.023433799976559
-71.551567436772103,-33.023433362277352
-71.551565878047143,-33.023379294048233
-71.551544484052997,-33.023379731746537
-71.551543964483272,-33.02336170900309
-71.55152257049302,-33.02336214669743
-71.551524500350979,-33.023429089752547
-71.551521262632221,-33.023316779399863
-71.551518505566023,-33.023322552593797
-71.551516219613902,-33.023350688865115
-71.551517440878413,-33.023362251642403
-71.55152257049302,-33.02336214669743
-71.551521262632221,-33.023316779399863
-71.540787645007725,-33.02598965961559
-71.540786236546325,-33.025989667749563
-71.540754868355862,-33.025998454285656
-71.540787878192759,-33.025997781770528
